pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AL	NC_063213.1	33100001	33200000	0.0006258927302755	84369	166909	266673492	1695276
AL	NC_063213.1	33200001	33300000	0.0007384631313671	83721	193312	261776102	1717104
AL	NC_063213.1	33300001	33400000	0.0006398704200881	85621	166942	260899699	1838790
AL	NC_063213.1	33400001	33500000	0.000674497079753	81947	185280	274693554	1462360
AL	NC_063213.1	33500001	33600000	0.0003615359275146	83198	89526	247626842	1863900
AL	NC_063213.1	33600001	33700000	0.0003135141457874	83623	77444	247019157	1896626
AL	NC_063213.1	33700001	33800000	0.0004172032459536	82448	108289	259559342	1672468
AL	NC_063213.1	33800001	33900000	0.0005294367010243	82473	144999	273874100	1499468
AL	NC_063213.1	33900001	34000000	0.0003963316073988	84464	118095	297970179	1329738
AL	NC_063213.1	34000001	34100000	0.0003394508986413	84805	92870	273588906	1641880
AL	NC_063213.1	34100001	34200000	0.000527954993435	85134	147660	279682931	1581634
AL	NC_063213.1	34200001	34300000	0.0005077984255734	84983	148439	292318748	1423492
AL	NC_063213.1	34300001	34400000	0.0003855523399855	82568	109790	284760300	1373896
AL	NC_063213.1	34400001	34500000	0.0005546746710593	86678	161066	290379223	1539922
AL	NC_063213.1	34500001	34600000	0.0001782511504379	86284	50493	283268859	1600842
AL	NC_063213.1	34600001	34700000	0.000149884826669	85432	41964	279974971	1594258
AL	NC_063213.1	34700001	34800000	0.0004541078739311	74959	109538	241215813	1455370
AL	NC_063213.1	34800001	34900000	0.0005011102594091	79613	123623	246698202	1666536
AL	NC_063213.1	34900001	35000000	0.0004090587375425	84544	106610	260622718	1778636
AL	NC_063213.1	35000001	35100000	0.0001449080853076	77727	36333	250731351	1501414
AL	NC_063213.1	35100001	35200000	1.2860396305324183e-05	83819	3491	271453532	1604620
AL	NC_063213.1	35200001	35300000	4.3449342906018674e-05	85326	11729	269946545	1710166
AL	NC_063213.1	35300001	35400000	3.1878091732202145e-05	80755	7993	250736464	1680028
AL	NC_063213.1	35400001	35500000	0.0003308694939361	85551	90512	273558009	1678682
AL	NC_063213.1	35500001	35600000	0.0004021424649293	85694	121379	301830845	1348278
AL	NC_063213.1	35600001	35700000	0.0003684984422992	84468	101617	275759646	1588932
AL	NC_063213.1	35700001	35800000	0.0002699124904272	82814	75402	279357209	1448438
AL	NC_063213.1	35800001	35900000	0.0003225884368056	85230	97094	300984130	1335316
AL	NC_063213.1	35900001	36000000	0.0001791890705816	84009	48633	271406062	1615368
AL	NC_063213.1	36000001	36100000	4.5784648117155885e-05	84943	11922	260392959	1809670
AL	NC_063213.1	36100001	36200000	2.893887878906353e-05	84748	7943	274475043	1624378
AL	NC_063213.1	36200001	36300000	0.0004468165472364	86742	118364	264905140	1860528
AL	NC_063213.1	36300001	36400000	0.0004754812213865	82912	126148	265305956	1631176
AL	NC_063213.1	36400001	36500000	1.911413716155456e-05	83943	4965	259755382	1755464
AL	NC_063213.1	36500001	36600000	6.196788095836257e-05	84842	16116	260070213	1805654
AL	NC_063213.1	36600001	36700000	0.0005298225691917	82330	142625	269193893	1544502
AL	NC_063213.1	36700001	36800000	0.000247805416736	83735	64292	259445499	1749446
AL	NC_063213.1	36800001	36900000	1.4470260329216477e-05	82911	3871	267514192	1603772
AL	NC_063213.1	36900001	37000000	4.84370271728468e-05	76666	11609	239672017	1574766
AL	NC_063213.1	37000001	37100000	0.0006291653248004	83942	176523	280566956	1503088
AL	NC_063213.1	37100001	37200000	0.0005707302741194	85244	166140	291100731	1450738
AL	NC_063213.1	37200001	37300000	0.0003503284717834	82455	98651	281595725	1405082
AL	NC_063213.1	37300001	37400000	0.0001055107269977	82849	30717	291126797	1314770
AL	NC_063213.1	37400001	37500000	9.41295418206822e-05	84528	29127	309435268	1189168
AL	NC_063213.1	37500001	37600000	0.0006392235564715	84786	187484	293299579	1397186
AL	NC_063213.1	37600001	37700000	0.0005128559637866	81293	127017	247666029	1749402
AL	NC_063213.1	37700001	37800000	0.0003969711226447	79725	110928	279435943	1270174
AL	NC_063213.1	37800001	37900000	0.0002318659730811	82935	65028	280455123	1440390
AL	NC_063213.1	37900001	38000000	0.0003338966962547	82603	92349	276579556	1474356
AL	NC_063213.1	38000001	38100000	0.0003251413582559	85448	96543	296926237	1396574
AL	NC_063213.1	38100001	38200000	0.0002634844078253	83545	73493	278927321	1501106
AL	NC_063213.1	38200001	38300000	0.0002670136822584	85044	75161	281487448	1555656
AL	NC_063213.1	38300001	38400000	0.0001052370963303	84394	28973	275311663	1595130
AL	NC_063213.1	38400001	38500000	0.0001751595995274	83504	44529	254219581	1796446
AL	NC_063213.1	38500001	38600000	9.501594316789872e-05	84112	25207	265292320	1699144
AL	NC_063213.1	38600001	38700000	0.0001512975486785	82454	39538	261326111	1651010
AL	NC_063213.1	38700001	38800000	0.0003700277247882	83004	97825	264372082	1643908
AL	NC_063213.1	38800001	38900000	0.0004061377151688	80587	106848	263083176	1520236
AL	NC_063213.1	38900001	39000000	0.0002933484589619	83974	74113	252644927	1845122
AL	NC_063213.1	39000001	39100000	0.000283465459253	84171	72439	255547890	1821472
AL	NC_063213.1	39100001	39200000	0.0003829376553887	83487	97707	255151194	1784872
AL	NC_063213.1	39200001	39300000	0.0004140010358424	83785	112384	271458258	1602384
AL	NC_063213.1	39300001	39400000	0.000257768702295	78397	62838	243776686	1622816
AL	NC_063213.1	39400001	39500000	0.0003603651827631	82391	91854	254891439	1722446
AL	NC_063213.1	39500001	39600000	0.0003654454885869	83117	96214	263278664	1665148
AL	NC_063213.1	39600001	39700000	0.0002325514078083	84882	61459	264281350	1753020
AL	NC_063213.1	39700001	39800000	0.0004997362588997	85051	135714	271571249	1675154
AL	NC_063213.1	39800001	39900000	0.0003806544449288	78949	97009	254847937	1524682
AL	NC_063213.1	39900001	40000000	0.0004998990916307	80786	128400	256851837	1609270
AL	NC_063213.1	40000001	40100000	0.0004643751804993	84530	126205	271773784	1639808
AL	NC_063213.1	40100001	40200000	0.0004598213197332	86480	135609	294916730	1482324
AL	NC_063213.1	40200001	40300000	0.0005331855673957	82176	135915	254911251	1713602
AL	NC_063213.1	40300001	40400000	0.0006249739746226	74857	140437	224708557	1653002
AL	NC_063213.1	40400001	40500000	0.0003113016677038	86723	82594	265318206	1850664
AL	NC_063213.1	40500001	40600000	0.0004643612945779	81380	127095	273698522	1435740
AL	NC_063213.1	40600001	40700000	0.0004046742530176	83170	103915	256786784	1744856
AL	NC_063213.1	40700001	40800000	0.0004882506751984	83105	129655	265550068	1635724
AL	NC_063213.1	40800001	40900000	0.0002356202773616	83226	64545	273936525	1546126
AL	NC_063213.1	40900001	41000000	0.0003038972713877	83701	83813	275793855	1541462
AL	NC_063213.1	41000001	41100000	0.0002919119954545	86295	82645	283116149	1607562
AL	NC_063213.1	41100001	41200000	0.0003326749491181	84402	87638	263434323	1734954
AL	NC_063213.1	41200001	41300000	0.0001626720308093	82468	43306	266216631	1590754
AL	NC_063213.1	41300001	41400000	0.0003407690194763	83433	93215	273543059	1558158
AL	NC_063213.1	41400001	41500000	0.0001408193909727	83668	37223	264331494	1682068
AL	NC_063213.1	41500001	41600000	0.0003256938930478	83967	97103	298141912	1293388
AL	NC_063213.1	41600001	41700000	4.66725154177444e-05	82632	12934	277122411	1467690
AL	NC_063213.1	41700001	41800000	2.7058599256734053e-05	84593	7066	261136947	1775174
AL	NC_063213.1	41800001	41900000	7.901781793414559e-05	82768	20235	256081483	1731498
AL	NC_063213.1	41900001	42000000	0.0004278201940526	81804	112300	262493453	1596398
AL	NC_063213.1	42000001	42100000	0.0004775164194844	83106	120668	252699164	1794808
AL	NC_063213.1	42100001	42200000	0.0008077707452893	79670	203677	252147037	1600774
AL	NC_063213.1	42200001	42300000	0.000399963112787	81223	96302	240777204	1833860
AL	NC_063213.1	42300001	42400000	0.0003509822712421	80988	85270	242946744	1793504
AL	NC_063213.1	42400001	42500000	0.0003118076721925	79351	75320	241559162	1712728
AL	NC_063213.1	42500001	42600000	0.0006043814377857	84070	149602	247529111	1917410
AL	NC_063213.1	42600001	42700000	0.0008125389322449	82844	198298	244047383	1886842
AL	NC_063213.1	42700001	42800000	0.0007366758372752	82780	181203	245973861	1858142
AL	NC_063213.1	42800001	42900000	0.0009724372850473	83073	248198	255232912	1761460
AL	NC_063213.1	42900001	43000000	0.000367910443336	83355	104546	284161545	1431834
AL	NC_063213.1	43000001	43100000	0.0003538097281013	80495	89291	252370110	1642936
AL	NC_063213.1	43100001	43200000	0.0004894725161042	81471	115368	235698627	1911566
AL	NC_063213.1	43200001	43300000	0.000494755029869	74907	119234	240996034	1460896
AL	NC_063213.1	43300001	43400000	0.0005250523652548	76428	122372	233066277	1644214
AL	NC_063213.1	43400001	43500000	0.0003719884475914	83657	96084	258298344	1759308
AL	NC_063213.1	43500001	43600000	0.0002223150513416	81521	59804	269005628	1504676
AL	NC_063213.1	43600001	43700000	0.0002221154960466	85534	61796	278215618	1620908
AL	NC_063213.1	43700001	43800000	0.0001929029954985	84720	50272	260607669	1792766
AL	NC_063213.1	43800001	43900000	0.0001766549185313	81079	44828	253760271	1663342
AL	NC_063213.1	43900001	44000000	0.0001891845821012	84119	48422	255951090	1819336
AL	NC_063213.1	44000001	44100000	0.0001499409514488	83763	38688	258021572	1766028
AL	NC_063213.1	44100001	44200000	0.0002323539837424	82696	60890	262057052	1652320
AL	NC_063213.1	44200001	44300000	0.0002741528466205	82039	67227	245217224	1825444
AL	NC_063213.1	44300001	44400000	0.000343893552255	83221	93544	272014405	1563858
AL	NC_063213.1	44400001	44500000	0.0002632031937033	84247	70683	268549173	1666450
AL	NC_063213.1	44500001	44600000	0.000353748079518	84341	99460	281160537	1519994
AL	NC_063213.1	44600001	44700000	0.0001647485454678	85458	46903	284694471	1539578
AL	NC_063213.1	44700001	44800000	0.000179945600185	82992	46148	256455284	1738392
AL	NC_063213.1	44800001	44900000	0.0003134189781905	84738	87497	279169438	1567148
AL	NC_063213.1	44900001	45000000	0.0005646893372059	82803	157847	279528919	1446638
AL	NC_063213.1	45000001	45100000	0.0005005933145458	83621	140790	281246265	1477594
AL	NC_063213.1	45100001	45200000	0.0003402033617997	85203	91945	270264819	1699014
AL	NC_063213.1	45200001	45300000	0.00048222198872	82981	128986	267482618	1604832
AL	NC_063213.1	45300001	45400000	0.0003491715861927	80549	92899	266055440	1481356
AL	NC_063213.1	45400001	45500000	0.0004682451201249	85811	131847	281576880	1595052
AL	NC_063213.1	45500001	45600000	0.0003779610547834	84607	99430	263069432	1752852
AL	NC_063213.1	45600001	45700000	0.0003674975785139	83786	102703	279465787	1510490
AL	NC_063213.1	45700001	45800000	0.0003622941551302	82859	97226	268362044	1591092
AL	NC_063213.1	45800001	45900000	0.0002824619709854	85417	74345	263203573	1798946
AL	NC_063213.1	45900001	46000000	0.0006352000964109	82904	175464	276234215	1497450
AL	NC_063213.1	46000001	46100000	0.0005069325225162	80630	126865	250260132	1677040
AL	NC_063213.1	46100001	46200000	0.0005077535651081	84330	134178	264258115	1722274
AL	NC_063213.1	46200001	46300000	0.0005507441619393	79946	179889	326628973	741294
AL	NC_063213.1	46300001	46400000	0.000527099809137	82110	156568	297036723	1211226
AL	NC_063213.1	46400001	46500000	0.0005301020932274	79657	140016	264130253	1456522
AL	NC_063213.1	46500001	46600000	0.0001952715648	85046	51980	266193391	1743986
AL	NC_063213.1	46600001	46700000	0.0003158714464274	85865	88458	280044306	1617864
AL	NC_063213.1	46700001	46800000	0.0003950163587931	82912	112948	285932462	1379012
AL	NC_063213.1	46800001	46900000	0.000594438467453	84722	166526	280140013	1553526
AL	NC_063213.1	46900001	47000000	0.0005260620679111	76785	142783	271418543	1197758
AL	NC_063213.1	47000001	47100000	0.0003740635806968	83557	102913	275121678	1544920
AL	NC_063213.1	47100001	47200000	0.000568395389675	85794	156828	275913568	1664136
AL	NC_063213.1	47200001	47300000	0.0006809647206833	74121	160170	235210423	1481622
AL	NC_063213.1	47300001	47400000	0.0006562005348453	76578	165336	251959563	1420298
AL	NC_063213.1	47400001	47500000	0.0005033063035035	84460	134492	267216999	1696042
AL	NC_063213.1	47500001	47600000	0.0004225186140909	84161	116605	275976007	1571126
AL	NC_063213.1	47600001	47700000	0.000572114548388	82856	156025	272716365	1533054
AL	NC_063213.1	47700001	47800000	0.0005666486179177	81652	156724	276580574	1420932
AL	NC_063213.1	47800001	47900000	0.0003970708555948	82443	110852	279174355	1434806
AL	NC_063213.1	47900001	48000000	0.0001440374004001	85500	40381	280350797	1594870
AL	NC_063213.1	48000001	48100000	0.0005276935082537	81742	151952	287955030	1293748
AL	NC_063213.1	48100001	48200000	0.0005500204679185	80364	149179	271224452	1408336
AL	NC_063213.1	48200001	48300000	0.0003781701788116	84923	105762	279667742	1571488
AL	NC_063213.1	48300001	48400000	0.0001204408564509	84067	32835	272623435	1604758
AL	NC_063213.1	48400001	48500000	0.0006661655354596	78839	184106	276366744	1259844
AL	NC_063213.1	48500001	48600000	0.0005178104427097	83121	130858	252714100	1794020
AL	NC_063213.1	48600001	48700000	0.0006820846156076	79390	176607	258922421	1499270
AL	NC_063213.1	48700001	48800000	0.0005137819001815	78916	129694	252430068	1551584
AL	NC_063213.1	48800001	48900000	0.0003621766515598	86000	92360	255013678	1938044
AL	NC_063213.1	48900001	49000000	0.0007163720331594	81120	197966	276345238	1396620
AL	NC_063213.1	49000001	49100000	0.0003776592202022	82462	97457	258055397	1689686
AL	NC_063213.1	49100001	49200000	0.000587518743153	82631	150754	256594367	1718286
AL	NC_063213.1	49200001	49300000	0.0005920984034688	80908	141887	239634154	1826500
AL	NC_063213.1	49300001	49400000	0.0004657558288957	84169	129513	278070594	1550328
AL	NC_063213.1	49400001	49500000	0.0003370207566063	85024	86877	257779375	1844202
AL	NC_063213.1	49500001	49600000	0.0006560017489164	80552	178435	272003848	1417408
AL	NC_063213.1	49600001	49700000	0.0005342575345076	82496	134615	251966498	1770988
AL	NC_063213.1	49700001	49800000	0.0005640083139597	83862	142753	253104425	1832590
AL	NC_063213.1	49800001	49900000	0.000605201446797	84873	155940	257666271	1837054
AL	NC_063213.1	49900001	50000000	0.000531312463945	81173	133438	251147882	1698304
AL	NC_063213.1	50000001	50100000	0.0002931258785124	83500	79234	270307079	1604242
AL	NC_063213.1	50100001	50200000	0.0001985647651208	81787	49251	248034942	1771912
AL	NC_063213.1	50200001	50300000	9.608692676766143e-05	84434	24539	255383337	1838702
AL	NC_063213.1	50300001	50400000	0.0002365438747648	81846	59194	250245330	1753348
AL	NC_063213.1	50400001	50500000	2.754316789060054e-05	83892	7040	255598776	1803168
AL	NC_063213.1	50500001	50600000	0.0004198886252066	84306	114686	273134334	1613476
AL	NC_063213.1	50600001	50700000	0.0004675199520467	82707	125118	267620664	1590420
AL	NC_063213.1	50700001	50800000	0.0002426772106943	83638	63749	262690509	1704766
AL	NC_063213.1	50800001	50900000	0.0002681856052401	81586	68847	256714002	1658108
AL	NC_063213.1	50900001	51000000	0.0002447940193255	82508	63109	257804501	1699646
AL	NC_063213.1	51000001	51100000	0.0003056744659707	82364	79606	260427379	1661954
AL	NC_063213.1	51100001	51200000	0.0002466048874538	79383	62407	253064733	1573458
AL	NC_063213.1	51200001	51300000	0.0001909135084038	79417	44753	234415052	1805596
AL	NC_063213.1	51300001	51400000	0.000563934081997	80097	133766	237201482	1812336
AL	NC_063213.1	51400001	51500000	0.0003770965647669	79612	90004	238676266	1765724
AL	NC_063213.1	51500001	51600000	0.0003487282987687	80052	81632	234084817	1853534
AL	NC_063213.1	51600001	51700000	0.0002405348761709	81204	55531	230864650	1960636
AL	NC_063213.1	51700001	51800000	0.0003641567694412	81713	87331	239817044	1874516
AL	NC_063213.1	51800001	51900000	0.0003025995510933	83015	76215	251867525	1802722
AL	NC_063213.1	51900001	52000000	0.0002175419273622	82565	52996	243612809	1876402
AL	NC_063213.1	52000001	52100000	0.0002327360613534	81863	54825	235567276	1938052
AL	NC_063213.1	52100001	52200000	0.0002405160597864	81606	59335	246698703	1780786
AL	NC_063213.1	52200001	52300000	0.0005927896967045	83973	148908	251198698	1863416
AL	NC_063213.1	52300001	52400000	0.0004546994179386	80929	124174	273090299	1416998
AL	NC_063213.1	52400001	52500000	0.0004117782241741	83626	111879	271697223	1592882
AL	NC_063213.1	52500001	52600000	0.0005208634571067	81168	136372	261819097	1569646
AL	NC_063213.1	52600001	52700000	0.0005126980203113	80135	134942	263199768	1493860
AL	NC_063213.1	52700001	52800000	0.0004036018287494	79045	100115	248053881	1611802
AL	NC_063213.1	52800001	52900000	0.0004588245878663	82756	115557	251854419	1784410
AL	NC_063213.1	52900001	53000000	0.0004925640184263	80401	123091	249898481	1672066
AL	NC_063213.1	53000001	53100000	0.0005958139603718	82119	142597	239331418	1904360
AL	NC_063213.1	53100001	53200000	0.0007087436282211	79385	181830	256552571	1531454
AL	NC_063213.1	53200001	53300000	0.0006089203732227	81820	150736	247546324	1782568
AL	NC_063213.1	53300001	53400000	0.0004758472327179	75514	107532	225980089	1679150
AL	NC_063213.1	53400001	53500000	0.0003764922263681	79055	89010	236419224	1757212
AL	NC_063213.1	53500001	53600000	0.0006131065039979	75150	145301	236991451	1520866
AL	NC_063213.1	53600001	53700000	0.0004983249086176	78177	115412	231599902	1767856
AL	NC_063213.1	53700001	53800000	0.0005376896102619	75931	125432	233279568	1615012
AL	NC_063213.1	53800001	53900000	0.000675704964032	75281	155868	230674641	1604170
AL	NC_063213.1	53900001	54000000	0.0004513441367777	79739	110115	243971265	1705290
AL	NC_063213.1	54000001	54100000	0.0006987526381773	80580	166813	238729689	1819094
AL	NC_063213.1	54100001	54200000	0.0005498133390794	84126	136269	247845933	1916206
AL	NC_063213.1	54200001	54300000	0.0005531606831058	83071	151435	273763130	1538288
AL	NC_063213.1	54300001	54400000	0.0005068700441625	83998	132443	261295773	1740846
AL	NC_063213.1	54400001	54500000	0.0004059003385319	83646	107367	264515670	1679348
AL	NC_063213.1	54500001	54600000	0.0004638408020418	81938	125343	270228491	1512578
AL	NC_063213.1	54600001	54700000	0.000704002536125	82970	196276	278800132	1471920
